model,name,price,quantity,status
334052,"Siemens VSP3AAAA – Σκούπα Ηλεκτρική Plus iQ300 Κόκκινη Limited Edition",157,20,1
334093,"Krups KM305D – Καφετιέρα Φίλτρου Μαύρο",79,1,1
334094,"Βραστήρας Rohnson R-7025 2200 Watt",21,0,0
334114,"Βραστήρας Cloer 4717-4 Πράσινο",32,0,0
334115,"Βραστήρας Cloer 4717-1 Ροζ",32,0,0
334116,"Βραστήρας Cloer 4717-3 Τυρκουάζ",32,0,0
334152,"Bosch BGC41Q69 – Σκούπα Ηλεκτρική Serie 6 ProSilence",198,0,0
334163,"Bosch BGLS4FMLY – Σκούπα Ηλεκτρική Cosyy'y ProFamily",179.9,0,0
334164,"Σκούπα Ηλεκτρική Bosch Serie 4 ProHygienic BGBS4HYG1 Λευκό",159.9,0,0
334181,"Stiroplus SP1070 – Σύστημα Σιδερώματος 6,8 bar",139,0,0
334189,"Ατμοκαθαριστής Χειρός Hoover SGE1000 011 Steam Capsule Express",39,0,0
334190,"Kenwood HMP34.A0WH – Μίξερ Χειρός",64,4,1
334217,"Solac LV1301 – Ατμοκαθαριστής Χειρός",41.9,0,0
334223,"Στίφτης Solac EX6158",47,0,0
334224,"Φρυγανιέρα SOLAC TL 5415 Red",49,0,0
334225,"Καφετιέρα Φίλτρου Solac CF4029 900W Red",32,0,0
334226,"Σεσουάρ Solac SP7170 Expert 2600 Tourmaline",45,0,0
334227,"Σεσουάρ Solac SP7151",35,0,0
334235,"Επαγγελματικό Σεσουάρ GA.MA Comfort Halogen 5D GH0501",79.9,0,0
334238,"Imetec 334238 – Ηλεκτρική Κουβέρτα Μονή Πλενόμενη Relaxy",59,1,1
334247,"Kenwood KN650A – Ηλεκτρικό Μαχαίρι",36,0,0
334252,"Kenwood HMP30.A0WH – Μίξερ",36.9,5,1
334253,"Rohnson R-677 – Σεσουάρ Μαλλιών",25.9,0,0
334257,"Ψηφιακή Ζυγαριά Κουζίνας Laica KS1070 Πράσινη",23,0,0
334258,"Black & Decker DVA315J – Σκουπάκι Dustbuster - QW",69,0,0
334260,"Ζυγαριά Κουζίνας Tefal BC5400",35,0,0
334264,"Ψηφιακή Ζυγαριά με Λιπομετρητή Laica PS 5000 Λευκή",29,0,0
334272,"Σεσουάρ Solac SH7082 2.200,0 W",35,0,0
334278,"Braun MQ7075X – Ραβδομπλέντερ Multiquick 7",103,4,1
334283,"Kenwood KHC29.JOWH – Κουζινομηχανή Prospero+",199,0,0
334284,"Σκούπα Ηλεκτρική Bosch ProPower BGL3POWER1",139,0,0
334288,"Μύλος Αλέσματος Καφέ Delonghi KG200",37,0,0
334289,"Delonghi KG210 – Μύλος Αλέσματος Καφέ",49,5,1
334312,"Braun IB3001BK – Σιδερώστρα Ασημί",89,3,1
334345,"Krups KM3210 – Καφετιέρα Pro Aroma Plus Μαύρο/Ασημί",51,0,0
334369,"Χύτρα Gruppe KETG24 24 εκ.",38.9,0,0
334373,"Stiroplus IB820S – Σιδερώστρα Prestige 2",99,2,1
334399,"Εστία Κεραμική Primo PRCP-40251",32.9,0,0
334412,"Bosch ΗEΖ 9SE030 – Σετ 3 Μαγειρικών Σκευών",108,0,0
334419,"Μαχαίρι ΨωμιούLamart LT2079 Σειρά Wood 20 εκ",12.9,0,0
334426,"Σακούλες Σκούπας Hoover H82 Micro Powercap",15,0,0
334441,"Bosch MS6CB61V1 – Ραβδομπλέντερ ErgoMixx",68,0,0
334444,"Βραστήρας Solac 2200W 1lt KT5857",39,0,0
334451,"Bosch TWK5P480 – Βραστήρας 1.7L Inox",44.9,0,0
334456,"Σκουπάκι Bosch BHN20L",99,0,0
334525,"Bosch TWK 4P434 – Βραστήρας DesignLine",44.9,0,0
334534,"Χύτρα BRA Signature 24 εκ.",47,2,1
334535,"Ημιχύτρα BRA Signature 30 εκ.",59,1,1
334536,"Κατσαρόλα BRA Signature 30 εκ.",59,4,1
334544,"Philips DryCare Pro BHD272 – Σεσουάρ Μαλλιών 2100W Ionic Care",45,1,1
334575,"Philips BHD274 – Σεσουάρ Μαλλιών DryCare Pro 2200 Watt",48.9,0,0
334603,"Solac MC 6251 – Μύλος Αλέσματος Καφέ Stillo",45,0,0
334638,"Kenwood BSP.20A0RD – Φραπιέρα Κόκκινο",69,0,0
334676,"Tefal G25505 – Τηγάνι Unlimited 26 cm",49,0,0
334686,"Tefal G25506 – Τηγάνι Unlimited 28 cm",40,0,0
334702,"Ζυγαριά Μπάνιου Laica PS1068B Μπλε",19,0,0
334715,"Tefal G25504 – Τηγάνι Unlimited 24 cm",40,0,0
334719,"Delonghi EC235.BK – Stilosa Καφετιέρα Espresso Μαύρο",91,5,1
334739,"Tefal G25508 – Τηγάνι Unlimited 32 cm",54,0,0
334751,"Γιαουρτομηχανή First FA-5120-2 Λευκό 30 Watt",34,0,0
334762,"First FA-5259 7 – Κουζινομηχανή Austria 1300W με Ανοξείδωτο Κάδο 5L",139,0,0
334764,"First FA-5130 – Πολυμάγειρας Μαύρο/Inox",99.9,0,0
334796,"Γαλατιέρα Tefal Unlimited 18 εκ.",34,0,0
334812,"Ζυγαριά Σώματος Laica PS1068E",19,0,0
334813,"Laica Β01ΑΑ01 – Δοχείο - Μπουκάλι Γυάλινο Με Φίλτρο Και Βιδωτό Καπάκι 1000ml",33,2,1
334839,"Rohnson R-2105 – Τοστιέρα",24.3,0,0
334841,"Stiroplus IB808S – Σιδερώστρα Fiorella 2",74.9,0,0
334867,"Tefal G25507 – Τηγάνι Unlimited 30cm",49.9,0,0
334872,"Rohnson MOD R-991 – Καφετιέρα Φίλτρου Inox",21,7,1
334879,"Rowenta DW4320 – Σίδερο Ατμού Express Steam 2500W",42,7,1
334892,"ΜαχαίριTefal Γενικής Χρήσης Heritage 12,5cm",14.9,0,0
334899,"Laica KS1050 – Ζυγαριά Κουζίνας W Λευκό",19,0,0
334906,"Braun IS5155WH – Σύστημα Σιδερώματος SS",188.9,0,0
334914,"Delonghi EC260.BK – Καφετιέρα Espresso Stilosa Μαύρο",96,6,1
334930,"Kenwood BLP41.A0WH – Μπλέντερ",45.9,4,1
334938,"Ψαλίδι μαλλιών beach waves my pro Imetec Bellissima GT20 400",59,0,0
334943,"Μπλέντερ Kenwood BLP41.C0WH+MM",60,0,0
334956,"Bosch BGL6POW1 – Σκούπα Ηλεκτρική Serie 6 ProPower Μαύρο",249,0,0
334967,"Primo PRMB-40257 Κουζινομηχανή 1200W Με Ανοξείδωτο Κάδο 5lt",89,0,0
334971,"Rohnson Καφετιέρα Espresso MOD R-985 Μαύρη",94,0,0
334972,"Rohnson R-992 – Μπρίκι Ηλεκτρικό Inox",29,4,1
334975,"Bra A198011 – Επιφάνεια Κοπής Πλαστική Efficient",23,0,0
334995,"Bosch BGL8HYG1 – Σκούπα Ηλεκτρική Serie 8 ProHygienic",259,0,0
334996,"Bosch BGL6PET1 – Σκούπα Ηλεκτρική Serie 6 ProAnimal",349,0,0
335071,"ΤηγάνιTefal Unlimited 20 εκ.",33.9,0,0
335072,"Bosch BGL8POW2 – Σκούπα Ηλεκτρική Serie 8 ProPower",359,0,0
335075,"Braun JB 3060 – Μπλέντερ BK με Γυάλινη Κανάτα 1.75L",69,0,0
335083,"Rohnson MOD R-5525 – Μίξερ Χειρός",45,3,1
335087,"Braun HM5100WH – Μίξερ Χειρός",49,4,1
335098,"Rohnson MOD R-409 – Στίφτης Λευκό",37,2,1
335099,"Rohnson R-1560 – Σκούπα Ηλεκτρική Μαύρο",72.99,0,0
335104,"Ψησταριά Κάρβουνου Weber Master Touch Premium E-5750 Μαύρο",369,0,0
335116,"Ατμοκαθαριστής Ariete 4137 Vaporijet",46.9,2,1
335119,"Braun HM3100WH – Μίξερ Χειρός",39.9,3,1
335141,"Tefal Χύτρα Unlimited Αντικολλητική 24εκ",64.9,2,1
335149,"Σκουπάκι Bosch BHN14N",79,0,0
335161,"Τηγάνι Bra Efficient 26 εκ",30,3,1
335182,"Κουζινομηχανή Kenwood Titanium Chef KVC7300S",497,0,0
335193,"Κουζινομηχανή Moulinex Essential QA1501",118,0,0
335201,"Ζυγαριά Κουζίνας Laica KS1301W Λευκό",21.9,0,0
335225,"Bosch BBZ156UF – Φίλτρο Σκούπας",33,0,0
335231,"Solac AE2501 – Επαναφορτιζόμενο Σκουπάκι Stick 22V",169,0,0
335234,"Rohnson Τοστιέρα MOD R-2330",68,5,1
335237,"Tefal FV5737 – Σίδερο Ατμού Easygliss 2500 Watt",65,0,0
335249,"Delonghi FS3053 – Φριτέζα",84.9,0,0
335266,"Kenwood ZJP04.A0GY – Βραστήρας Abbey 1,7L Γκρί",34.9,6,1
335267,"Kenwood AbbeyTCP05.A0GY – Φρυγανιέρα Γκρί/Λευκό",39,0,0
335269,"Χύτρα Ταχύτητας Classica Monix 8 lt",109,0,0
335290,"Tefal FV6840 – Σίδερο Ατμού Easygliss",52,8,1
335323,"Rohnson R-397 – Σίδερο Ατμού 2800 Watt",32,2,1
335334,"Tefal GV9220 – Σύστημα Σιδερώματος Pro Express Protect 7.5 bar",180.9,0,0
335337,"Tefal FV6812 – Σίδερο Ατμού Ultragliss",65,0,0
335339,"Ηλεκτρική Ψηστιέρα Cloer 6410",59,0,0
335367,"Ζυγαριά Σώματος Laica PS1069 Μαύρο",29,0,0
335389,"Σκούπα Ρομπότ Mi Xiaomi Mop Essential SKV4136GL Λευκό",189,0,0
335395,"Rohnson R-437 – Αποχυμωτής",79,0,0
335409,"Laica PS 7005 – Ψηφιακή Ζυγαριά σώματος με Λιπομετρητή Ασημί",33,0,0
335419,"Tefal BC5136 – Ψηφιακή Ζυγαριά Κουζίνας",25.9,0,0
335444,"Rohnson R-7026 – Βραστήρας 1,7L 2200W Μαύρο",16.65,0,0
335451,"Solac SD5057 – Τοστιέρα 750W",19,0,0
335475,"Gruppe OU6336C – Κουζινομηχανή",69,0,0
335476,"Philips GC6720/30 – Σύστημα Σιδερώματος 5.2 bar",119,0,0
335493,"Επαγγελματικό Σεσουάρ GA.MA Pluma 5500 Oxy Active SH0901",79.9,0,0
335497,"Rohnson R-1560 – Σακούλες Σκούπας 5 Τεμαχίων",10,0,0
335498,"Kenwood Fdp65.450wh – Πολυμίξερ Με Κάδο Multi Pro Xpress",124.9,2,1
335506,"Solac CE 4506 – Καφετιέρα Espresso - 1050W Μπορντό",105,1,1
335527,"Σίδερο Ατμού Philips Azur GC4533/30 2400 Watt",62.9,0,0
335528,"Σίδερο Ατμού Philips Azur GC4566/80 2600 Watt",79,0,0
335541,"Stiroplus SP 2020 – Σύστημα Σιδερώματος",179,0,0
335555,"Rohnson R-411 S/S – Στίφτης Ανοξείδωτος",49,4,1
335562,"Braun JB301AI-JB3150BK – Μπλέντερ Μαύρο",57.97,4,1
335563,"Αρτοπαρασκευαστής Sencor SBR 1040WH",89,0,0
335610,"Rohnson R-5335 – Μπλέντερ Titanium pro",40,6,1
335656,"Bra A195020 – Αποφλοιωτής Φρούτων Και Λαχανικών",10,11,1
335667,"Philips NT3650/16 – Κοπτική Μηχανή",18,4,1
335714,"Bosch TCG4215 – Τοστιέρα - Γκριλιέρα 2000W",119,0,0
335729,"Κουρευτική Μηχανή Panasonic ER-GB36-K503",35,0,0
335730,"Panasonic ER-GB37-K503 – Κουρευτική Μηχανή Επαναφορτιζόμενη Μαύρη",39,1,1
335746,"Καφετιέρα Φίλτρου Solac Stillo Digital CF4031",48,0,0
335761,"Μηχανή Espresso Cappucino Delonghi Prima Donna Soul ECAM 610.75.MB",1299,0,0
335763,"Κοπτήριο Gruppe Kyklos PDH 402PL Κόκκινο",23.9,0,0
335778,"Rohnson Τοστιέρα R-2112",39.9,0,0
335799,"Hoover HGO320H 011 – Σκούπα Ρομπότ Μαύρο",159,0,0
335803,"Σκουπάκι Hoover Jive HJ36DLB 011 3,6 Volt",45,0,0
335804,"Σκουπάκι Hoover Jive HJ72WDLB 011",59,0,0
335813,"Κουρευτική Μηχανή Panasonic Επαναφορτιζόμενη Μαύρη  ER-GB61-K503",59,0,0
335824,"Τηγάνι Bra Efficient 20cm",23,0,0
335825,"Τηγάνι Bra Efficient 24cm",28,2,1
335826,"Τηγάνι Bra Efficient 28cm",35,1,1
335849,"Rohnson Μηχανή Espresso R-987 Ασημί",71,0,0
335863,"Ηλεκτρική Βούρτσα GA.MA Ionic 1000W",59.9,0,0
335882,"Χύτρα Ταχύτητας Pyramis Robusto Plus 6lt",115,0,0
335883,"Χύτρα Ταχύτητας Pyramis Robusto Plus 8lt",122,0,0
335888,"Χύτρα Ταχύτητας Pyramis Robusto Plus10lt",130,0,0
335889,"Kenwood KCL95.424SI – Κουζινομηχανή 1500W με Ανοξείδωτο Κάδο 6.7L",1295,0,0
335904,"Bosch BCH86PET1 – Σκούπα Stick ProAnimal",309,0,0
335941,"Black & Decker BHHV315B-QW – Σκουπάκι Dustbuster 12V",69,0,0
335955,"Laica KS1034W – Ψηφιακή Ζυγαριά Κουζίνας 5kg",24,0,0
335962,"Φίλτρο Σκούπας Bosch Hepa BBZ156HF",26.9,0,0
335969,"Singer VC-206030 Σκούπα Ηλεκτρική Μαύρο/Κόκκινο",67,0,0
335993,"Rowenta DX1550 – Σίδερο Ατμού Effect 2800W",37.9,0,0
336009,"Fieldmann FZG 1014 – Ψησταριά Κάρβουνου Mε Καπάκι, Ρόδες Kαι Βοηθητική Επιφάνεια",200,0,0
336039,"Επαναφορτιζόμενο Σκουπάκι Black & Decker DVA320J 10.8V",96,0,0
336056,"Σεσουάρ Μαλλιών Philips BHD341/30 2100 Watt",29,0,0
336074,"Tefal PP1503 – Ζυγαριά Σώματος Classic",28,0,0
336087,"Tefal SV6116 – Σύστημα Σιδερώματος 5.3 Bar",119,0,0
336089,"Κοπτήριο Rohnson Titanium R-5115",35,0,0
336111,"Delonghi ENV120.C – Καφετιέρα Nespresso Vertuo Next Deluxe Χρώμιο",129,0,0
336112,"Delonghi ENV120.BW – Καφετιέρα Nespresso Vertuo Next Premium Καφέ",129,0,0
336113,"Delonghi ENV120.GY – Καφετιέρα Nespresso Vertuo Next Γκρι",119,0,0
336114,"Delonghi ENV120.W – Καφετιέρα Nespresso Vertuo Next Λευκό",94,0,0
336116,"Black & Decker PV1820LRGP - QW – Σκουπάκι Dustbuster Pivot 18V",89,0,0
336154,"Nespresso ENV120.BM – Καφετιέρα Delonghi Vertuo Next Μαύρο Ματ",95,0,0
336176,"Γκριλιέρα Bra Efficient 35X24",65,0,0
336231,"Bosch BCH6L2560 – Επαναφορτιζόμενο Σκουπάκι Stick 25.2V",369,0,0
336250,"Ατμοκαθαριστής Taurus Rapidissimo Clean Pro 0,35 L 1050W Μπλε",49,0,0
336254,"Braun KF1100BK – Καφετιέρα Φίλτρου Μαύρο",39,3,1
336271,"Braun IS3157BL – Σύστημα Σιδερώματος 6,8 bar",154,0,0
336286,"Rohnson R-2450 – Επαγωγική Εστία",49,1,1
336306,"Λεία Επιφάνεια Ψησίματος Taurus Steak Max 2600W",75,0,0
336311,"Rowenta TN8931 – Trimmer - Κουρευτική Μηχανή Multi",37,0,0
336314,"Nespresso Delonghi Inissia EN80.B – Καφετιέρα Espresso Nespresso 19 bar Μαύρο",89.9,0,0
336320,"Solac MC6253 – Ηλεκτρικός Μύλος Καφέ 150W",29,1,1
336333,"Ηλεκτρικός Στίφτης Taurus Citrus Glass 39363 25W με Χωρητικότητα 1lt Κόκκινος",27.9,2,1
336372,"Μίξερ Χειρός Taurus Station Inox 500W",55,0,0
336380,"Revlon RVDR5823E3 – Σεσουάρ Μαλλιών",25,0,0
336386,"Panasonic ES-LL41 – Ξυριστική Μηχανή Προσώπου All in One Επαναφορτιζόμενη",118,0,0
336394,"Taurus PC-1009 – Παρασκευαστής Ποπ - Κορν Pop N Corn PC 1009 1100W",35,0,0
336423,"Braun IS2144BK – Σύστημα Σιδερώματος",142.7,3,1
336449,"Braun HT1010BK – Φρυγανιέρα 900W",32.9,5,1
336451,"Φρυγανιέρα Taurus My Toast Duplo",47,1,1
336478,"Singer SGR-18100 Σύστημα Σιδερώματος 6 bar",89.75,0,0
336490,"Rohnson R-2751 – Τοστιέρα",25,0,0
336499,"Rowenta TN2801 – Trimmer - Κουρευτική Μηχανή",29,0,0
336524,"Tefal VC2048 – Ατμομάγειρας Ultracompact",45,2,1
336541,"Τοστιέρα Σαντουιτσιέρα Taurus Toast & Co για 2 Τοστ 700W Purple",27.9,0,0
336575,"Taurus 6Ver.iii – Καφετιέρα Φίλτρου Verona Με Ισχύ 600W",25,0,0
336576,"Σκούπα Stick Inventor Elastic Unchained Force EP-ST32",162.9,0,0
336586,"Τοστιέρα Taurus Miami Premium 900W",42,5,1
336640,"Bosch MFQ364V0 – Μίξερ Χειρός",67,0,0
336647,"Samsung VS15A6031R1 – Σκούπα Stick",129,0,0
336673,"Inventor EP-ST22 – Σκούπα Stick Κόκκινη",119,0,0
336699,"Σαντουιτσιέρα Taurus MySandwich Τοστιέρα για 2 Τοστ 800W",19,0,0
336752,"Braun WK1100BK – Βραστήρας 1,7L",28,7,1
336775,"Σκούπα Stick X-Pert 6.60 Essential Rowenta RH6837",139,0,0
336783,"Επαναφορτιζόμενη Κουρευτική Μηχανή Taurus BTA2112 Hubble Zoom Beard",29,0,0
336789,"Κουζινομηχανή Kenwood KVL85.704SI Chef XL Baker",799,0,0
336790,"Kenwood HBM40.006WH – Ραβδομπλέντερ Triblade XL 850W",59,2,1
336801,"Philips HC7650/15 – Κουρευτική Μηχανή Σετ Επαναφορτιζόμενη Series 7000",69,0,0
336807,"Philips DST3030/70 – Σίδερο Ατμού 2400 Watt",49,0,0
336814,"Kenwood KWL90.124SI – Κουζινομηχανή Titanium Chef Patissier XL",859,1,1
336815,"Kenwood KVL85.124SI – Κουζινομηχανή Titanium Chef Baker XL",629,2,1
336816,"Κουζινομηχανή Kenwood Titanium Chef Baker KVC85.124SI",599,0,0
336871,"Rohnson R-1213 – Ηλεκτρική Σκούπα Cyclone",57.7,3,1
336890,"Καφετιέρα Espresso Rohnson R-988 850W Πίεσης 20 bar",89,0,0
336893,"Rohnson R-9920 – Αφυγραντήρας 20L με Ιονιστή",217,0,0
336908,"Καφετιέρα Espresso MC INT1 ECAM 290.61.B Delonghi",0,0,0
336913,"Καφετιέρα Espresso MC INT1 ECAM 290.21.B Delonghi",399,0,0
336929,"Kenwood CHP61-100WH – Πολυκόφτης",27,13,1
336932,"Rowenta DW5310 – Σίδερο Ατμού 2700 Watt",76.9,5,1
336954,"Hobby HCO-40359 – Φουρνάκι Robot",59,0,0
336956,"Kenwood HMP50.000WH – Μίξερ Χειρός",48.9,3,1
336985,"Ηλεκτρική Σκούπα Miele Boost CX1 PowerLine 890W με Κάδο 1lt Black",319,0,0
337004,"Miele NCF0 – Ηλεκτρική Σκούπα Boost CX1 CAT & DOG Powerline με Κάδο",299,0,0
337006,"Bosch BGLS2BA1 – Σκούπα Ηλεκτρική με Σακούλα 3.5L Μαύρο",94.9,8,1
337038,"Kenwood CHP61.000WH – Κοπτήριο Multi",25.8,16,1
337162,"Braun SI 7160 – Σίδερο Ατμού Texstyle 7 Pro 3000W με Συνεχόμενη Παροχή 50gr/min",71.9,0,0
337166,"Tefal GV9820 – Σύστημα Σιδερώματος Vision 9 bar",299,0,0
337183,"Bra A272526 – Κρεπιέρα Αλουμινίου Αντικολλητική 26cm Efficient",35,3,1
337184,"Bra Α273816 – Κατσαρολάκι Αλουμινίου Αντικολλητικό 16 cm Cazo Efficient",35,1,1
337185,"Braun SI 7181 – Σίδερο Ατμού Texstyle 7 Pro 3100W με Συνεχόμενη Παροχή 50gr/min",78.9,2,1
337199,"Rohnson MOD R-5795 – Ραβδομπλέντερ 900W DC 3 Λεπίδες Titanium Σετ με Μπολ 0,7L",39.9,3,1
337209,"Braun SI1080VI – Σίδερο Ατμού",33,0,0
337262,"Rowenta RR7387 – Σκούπα Ρομπότ",299,0,0
337313,"Tefal GV9812 – Σύστημα Σιδερώματος Vision 8.1Bar",269,0,0
337331,"Philips HD2640/10 – Φρυγανιέρα Λευκό",54.9,1,1
337332,"Philips HD9365/10 – Βραστήρας Λευκό",54.9,0,0
337339,"Stiroplus SP 2010 – Σύστημα σιδερώματος 6.8 bar 2400W Iceglide Ceramic",88,5,1
337383,"Rohnson MOD R-1111 – Σκουπάκι",31.5,4,1
337392,"Bosch BGC21X200 – Ηλεκτρική Σκούπα Serie 4 Μαύρο",129,5,1
337393,"Bosch MMB2111S – Μπλέντερ 450W",69.9,3,1
337394,"Bosch MMB6384M – Μπλέντερ 1200W",149,0,0
337410,"Hager CM-85B.009A – Καφετιέρα Espresso",99.9,1,1
337435,"Καφετιέρα Φίλτρου 1000W Hobby HCM-40350",44.9,0,0
337480,"Rohnson R-5120 – Κοπτήριο Multimate XL Inox",32,0,0
337564,"Rowenta SF1629 – Ισιωτική Συσκευή Πρέσσα Μαλλιών",25,0,0
337609,"Laica BM9600 – Ζυγαριά Σώματος Tefal Ασημί",27.9,6,1
337610,"Tefal PP1400 – Ζυγαριά Σώματος Premiss Μαύρο",22.9,0,0
337614,"Bra A770354 – Βαθιά Ανοξείδωτη Κατσαρόλα 22cm Signature",45,5,1
